pair,gene_p,gene_q,split_category,method,metric,value,seed
JUN+CEBPE,JUN,CEBPE,exactly one gene observed,additive,top_DE_Pearson,0.47972489207490515,4
JUN+CEBPE,JUN,CEBPE,exactly one gene observed,linear,top_DE_Pearson,0.5090149403347018,4
JUN+CEBPE,JUN,CEBPE,exactly one gene observed,GEARS,top_DE_Pearson,0.535613281694334,4
JUN+CEBPE,JUN,CEBPE,exactly one gene observed,CPA,top_DE_Pearson,0.5722179392350587,4
JUN+CEBPE,JUN,CEBPE,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5769606880741782,4
JUN+CEBPE,JUN,CEBPE,exactly one gene observed,mean,top_DE_Pearson,0.33750331860905186,4
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,OpPert,top_DE_Pearson,0.42401503305286814,0
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,additive,top_DE_Pearson,0.4372042185481631,0
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,linear,top_DE_Pearson,0.39182188902057774,0
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,GEARS,top_DE_Pearson,0.38691825231373467,0
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,CPA,top_DE_Pearson,0.45161711431138263,0
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,AttentionPert,top_DE_Pearson,0.25976307541227533,0
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,mean,top_DE_Pearson,0.13915384430808264,0
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,OpPert,top_DE_Pearson,0.5077503193131865,1
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,additive,top_DE_Pearson,0.3436281068870421,1
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,linear,top_DE_Pearson,0.3850267780156456,1
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,GEARS,top_DE_Pearson,0.32041623380088713,1
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,CPA,top_DE_Pearson,0.37860597734897805,1
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,AttentionPert,top_DE_Pearson,0.5102105646240805,1
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,mean,top_DE_Pearson,0.3094519771877518,1
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,OpPert,top_DE_Pearson,0.47018239270856876,2
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,additive,top_DE_Pearson,0.31365676539370374,2
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,linear,top_DE_Pearson,0.34632562888783636,2
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,GEARS,top_DE_Pearson,0.27224812664799897,2
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,CPA,top_DE_Pearson,0.39545842525526964,2
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,AttentionPert,top_DE_Pearson,0.44072898650891124,2
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,mean,top_DE_Pearson,0.1654628403697631,2
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,OpPert,top_DE_Pearson,0.42031498646159104,3
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,additive,top_DE_Pearson,0.2705521220659947,3
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,linear,top_DE_Pearson,0.3120789283114742,3
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,GEARS,top_DE_Pearson,0.40320889760931405,3
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,CPA,top_DE_Pearson,0.25493587070069157,3
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,AttentionPert,top_DE_Pearson,0.42685622630142384,3
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,mean,top_DE_Pearson,0.30523130419602096,3
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,OpPert,top_DE_Pearson,0.4449338447177853,4
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,additive,top_DE_Pearson,0.19115748940092753,4
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,linear,top_DE_Pearson,0.3102148824398566,4
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,GEARS,top_DE_Pearson,0.4739741160461618,4
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,CPA,top_DE_Pearson,0.21332034315628567,4
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,AttentionPert,top_DE_Pearson,0.36914859526838883,4
CEBPE+STAT3,CEBPE,STAT3,neither gene observed,mean,top_DE_Pearson,0.18919995329196448,4
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6842372412441367,0
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.5739276251501456,0
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.6801735503838011,0
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5878234833794778,0
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6025626621773567,0
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5008966712523538,0
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.5314248137976246,0
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.614369469115718,1
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.5063547501547353,1
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.5686651323090474,1
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.506226939279609,1
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5937262017357362,1
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6480479763755006,1
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.47757602940983745,1
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.5646661461492765,2
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.5325714423402205,2
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.6145217341787694,2
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.4873206740420455,2
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5155140391709371,2
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6425926162448912,2
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.47620572605183714,2
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6847182949276052,3
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.6515696884573987,3
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.5981131667103721,3
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6394732806259907,3
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.7426447316330995,3
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5771717265145705,3
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.41212703418289026,3
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6856677838948279,4
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",additive,top_DE_Pearson,0.5663394617633337,4
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",linear,top_DE_Pearson,0.5383970764832274,4
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5380561788267091,4
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",CPA,top_DE_Pearson,0.7185906653254046,4
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6096106082232814,4
FOS+MAPK1,FOS,MAPK1,"both genes observed, pair held out",mean,top_DE_Pearson,0.4160628771158754,4
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,OpPert,top_DE_Pearson,0.4937363723148696,0
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,additive,top_DE_Pearson,0.26248706390609866,0
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,linear,top_DE_Pearson,0.39115763223503036,0
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,GEARS,top_DE_Pearson,0.5147772884639051,0
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,CPA,top_DE_Pearson,0.40797065973183866,0
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,AttentionPert,top_DE_Pearson,0.36742727377299217,0
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,mean,top_DE_Pearson,0.2295736831743055,0
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,OpPert,top_DE_Pearson,0.43537960159929345,1
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,additive,top_DE_Pearson,0.32476223931713316,1
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,linear,top_DE_Pearson,0.3473316080345037,1
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,GEARS,top_DE_Pearson,0.45497868646447404,1
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,CPA,top_DE_Pearson,0.276007453807461,1
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,AttentionPert,top_DE_Pearson,0.441720003024728,1
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,mean,top_DE_Pearson,0.23721880849144633,1
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,OpPert,top_DE_Pearson,0.48261686714172236,2
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,additive,top_DE_Pearson,0.2723807253879482,2
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,linear,top_DE_Pearson,0.44971786401096614,2
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,GEARS,top_DE_Pearson,0.4747380976103124,2
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,CPA,top_DE_Pearson,0.43757543154500445,2
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,AttentionPert,top_DE_Pearson,0.29911471345238766,2
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,mean,top_DE_Pearson,0.30974726426396315,2
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,OpPert,top_DE_Pearson,0.48429130525814257,3
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,additive,top_DE_Pearson,0.24368372517204595,3
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,linear,top_DE_Pearson,0.3685421569737511,3
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,GEARS,top_DE_Pearson,0.4218720693419958,3
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,CPA,top_DE_Pearson,0.41336451642938904,3
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,AttentionPert,top_DE_Pearson,0.40063568201693134,3
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,mean,top_DE_Pearson,0.2774738850108428,3
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,OpPert,top_DE_Pearson,0.5484166835351858,4
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,additive,top_DE_Pearson,0.4135620345946408,4
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,linear,top_DE_Pearson,0.1979767027730354,4
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,GEARS,top_DE_Pearson,0.3809536867097391,4
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,CPA,top_DE_Pearson,0.3701209383473629,4
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,AttentionPert,top_DE_Pearson,0.2848740856363817,4
JUN+CDKN1B,JUN,CDKN1B,neither gene observed,mean,top_DE_Pearson,0.26565098349393873,4
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.4801840563213924,0
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,additive,top_DE_Pearson,0.2850505913622138,0
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,linear,top_DE_Pearson,0.32968527857921937,0
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.4886436180502021,0
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.3474465307932905,0
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.4177327493406375,0
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,mean,top_DE_Pearson,0.14772691303634078,0
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.5717390536836928,1
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,additive,top_DE_Pearson,0.37615914677838996,1
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,linear,top_DE_Pearson,0.3590500094409843,1
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.4345327905999937,1
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.2954108342631314,1
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.46095184450515947,1
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,mean,top_DE_Pearson,0.2405609134702142,1
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.44775582909709394,2
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,additive,top_DE_Pearson,0.310500663102071,2
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,linear,top_DE_Pearson,0.3351609158352649,2
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.4416802366977045,2
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.39535441100625335,2
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.4291048884841824,2
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,mean,top_DE_Pearson,0.25947231863086573,2
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.49079198866463086,3
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,additive,top_DE_Pearson,0.3148690753644977,3
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,linear,top_DE_Pearson,0.5037839104845729,3
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.30592417501417013,3
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.4556562394137791,3
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.47207444704325824,3
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,mean,top_DE_Pearson,0.20887047164206438,3
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.5937564166333584,4
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,additive,top_DE_Pearson,0.3997294169767191,4
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,linear,top_DE_Pearson,0.42826834040937467,4
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.40168133122155264,4
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.36696643050687944,4
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.37743547037762354,4
CEBPE+FOXA1,CEBPE,FOXA1,neither gene observed,mean,top_DE_Pearson,0.283431835779171,4
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7094656237430987,0
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5952690447836876,0
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.6092795717068671,0
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.644729934391499,0
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5637443121905314,0
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5342606499721652,0
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.40790839416155317,0
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.5618722050925284,1
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.554216916692757,1
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.5649930730064043,1
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5736007377282174,1
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.4026628705392958,1
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5151609518183499,1
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.52725043908419,1
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6201224399962121,2
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5616355006594105,2
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.4865588742014846,2
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6863223289415539,2
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5713583403967194,2
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6074024237890121,2
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.599546787512901,2
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7509864060353642,3
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5216060627227765,3
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.5344067889077784,3
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5804672993088281,3
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6105938949085921,3
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5836865519449477,3
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.4362853512997917,3
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7480308750425424,4
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5331474064933298,4
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.7079753455822391,4
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6054445538251304,4
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6871191036534836,4
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6114391653626375,4
CDKN1B+FOS,CDKN1B,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.5177776343949668,4
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,OpPert,top_DE_Pearson,0.5875823573008992,0
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,additive,top_DE_Pearson,0.4993131945479189,0
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,linear,top_DE_Pearson,0.47241539012002776,0
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,GEARS,top_DE_Pearson,0.42281639989497816,0
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,CPA,top_DE_Pearson,0.39838449802264037,0
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,AttentionPert,top_DE_Pearson,0.40437181586882553,0
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,mean,top_DE_Pearson,0.2539426732236371,0
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,OpPert,top_DE_Pearson,0.5665691215668253,1
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,additive,top_DE_Pearson,0.5075026353024815,1
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,linear,top_DE_Pearson,0.46919505278451146,1
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,GEARS,top_DE_Pearson,0.3643751145597289,1
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,CPA,top_DE_Pearson,0.4685543723799271,1
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,AttentionPert,top_DE_Pearson,0.48023206020204356,1
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,mean,top_DE_Pearson,0.4857599250135264,1
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,OpPert,top_DE_Pearson,0.4725717252248267,2
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,additive,top_DE_Pearson,0.41655934384404825,2
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,linear,top_DE_Pearson,0.5723511608326738,2
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,GEARS,top_DE_Pearson,0.5269987004807929,2
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,CPA,top_DE_Pearson,0.5137987844109855,2
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4968750662214327,2
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,mean,top_DE_Pearson,0.37979661231943584,2
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,OpPert,top_DE_Pearson,0.6066565718167122,3
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,additive,top_DE_Pearson,0.391430820866434,3
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,linear,top_DE_Pearson,0.5226835147344919,3
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,GEARS,top_DE_Pearson,0.4176198189868676,3
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,CPA,top_DE_Pearson,0.4997020783698923,3
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5007244577971797,3
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,mean,top_DE_Pearson,0.3230224147084735,3
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,OpPert,top_DE_Pearson,0.5586388834804612,4
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,additive,top_DE_Pearson,0.40264759084006685,4
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,linear,top_DE_Pearson,0.40569792038829533,4
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,GEARS,top_DE_Pearson,0.4787831155031813,4
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,CPA,top_DE_Pearson,0.4137606818777003,4
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5093678478455949,4
KLF1+STAT3,KLF1,STAT3,exactly one gene observed,mean,top_DE_Pearson,0.2909948703508582,4
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6225237955070891,0
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",additive,top_DE_Pearson,0.6195088037324904,0
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",linear,top_DE_Pearson,0.5898173967369955,0
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5872959718473363,0
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6099231664641833,0
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.4635684591602187,0
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",mean,top_DE_Pearson,0.45741198462154553,0
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7798508506682856,1
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",additive,top_DE_Pearson,0.5479407903841604,1
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",linear,top_DE_Pearson,0.57407479015016,1
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6328877027785318,1
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6337363145988607,1
FOXA1+CEBPE,FOXA1,CEBPE,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.4701519984266084,1
